#Año	Mes	CentMaq	Fuente	Region	EnGenerada-GWh
2015	7	57	6	104	0.4
2015	7	58	6	104	0
2015	7	60	3	107	3.6
2015	7	66	1	104	0
2015	7	66	1	104	0
2015	7	67	5	104	0.3
2015	7	71	5	107	4.2
2015	7	72	5	102	1.4
2015	7	74	4	108	17.3
2015	7	75	5	107	0.8
2015	7	76	5	104	0
2015	7	78	5	102	1.9
2015	7	82	4	101	0
2015	7	84	3	101	0
2015	7	85	5	104	0
2015	7	87	1	101	0
2015	7	87	1	101	0
2015	7	96	5	102	3.6
2015	7	97	1	101	0
2015	7	97	1	101	0
2015	7	101	3	107	2.4
2015	7	102	3	106	3.7
2015	7	103	5	107	2.8
2015	7	104	5	104	0.4
2015	7	105	4	108	16.7
2015	7	106	4	108	10.5
2015	7	108	5	102	2.6
2015	7	110	5	107	7.6
2015	7	111	5	103	0
2015	7	112	5	107	1.8
2015	7	113	5	104	0
2015	7	115	5	103	0
2015	7	116	1	104	0
2015	7	116	1	104	0
2015	7	116	1	104	0
2015	7	118	5	105	0
2015	7	119	5	104	0
2015	7	122	6	104	0.2
2015	7	123	2	101	1.3
2015	7	124	5	104	0
2015	7	125	2	101	5.8
2015	7	126	1	105	0
2015	7	129	5	102	5.3
2015	7	130	3	107	15
2015	7	135	1	105	0
2015	7	138	4	108	0.6
2015	7	140	5	107	5
2015	7	144	5	104	0
2015	8	2	1	105	0
2015	8	2	1	105	0
2015	8	5	5	108	12
2015	8	9	4	107	2.8
2015	8	9	4	107	4.9
2015	8	18	5	104	0
2015	8	19	5	107	3.1
2015	8	21	5	102	0
2015	8	23	5	104	5
2015	8	24	5	102	3.5
2015	8	25	5	102	0.2
2015	8	26	5	103	2.1
2015	8	28	6	104	0.2
2015	8	31	5	103	0
2015	8	33	5	104	0.9
2015	8	38	5	104	1.6
2015	8	40	4	108	1.8
2015	8	42	1	101	0
2015	8	42	1	101	0
2015	8	46	5	107	5.4
2015	8	47	5	104	1
2015	8	49	5	102	2.6
2015	8	56	6	104	0.3
2015	8	57	6	104	0.4
2015	8	58	6	104	0
2015	8	60	3	107	1.8
2015	8	66	1	104	0
2015	8	66	1	104	0
2015	8	67	5	104	0.6
2015	8	71	5	107	5.8
2015	8	72	5	102	1.4
2015	8	74	4	108	16.7
2015	8	75	5	107	1.2
2015	8	76	5	104	0.2
2015	8	78	5	102	2.1
2015	8	82	4	101	0
2015	8	84	3	101	0
2015	8	85	5	104	4.2
2015	8	87	1	101	0
2015	8	87	1	101	0
2015	8	96	5	102	2.3
2015	8	97	1	101	0
2015	8	97	1	101	0
2015	8	101	3	107	0.7
2015	8	102	3	106	6
2015	8	103	5	107	2.9
2015	8	104	5	104	2.4
2015	8	105	4	108	15.3
2015	8	106	4	108	9.8
2015	8	108	5	102	2.8
2015	8	110	5	107	9
2015	8	111	5	103	0
2015	8	112	5	107	1.6
2015	8	113	5	104	0.1
2015	8	115	5	103	0
2015	8	116	1	104	0
2015	8	116	1	104	0
2015	8	116	1	104	0
2015	8	118	5	105	0
2015	8	119	5	104	0
2015	8	122	6	104	0.2
2015	8	123	2	101	1.2
2015	8	124	5	104	0.9
2015	8	125	2	101	5.8
2015	8	126	1	105	0
2015	8	129	5	102	5.3
2015	8	130	3	107	13.8
2015	8	135	1	105	0
2015	8	138	4	108	0.7
2015	8	140	5	107	4.1
2015	8	144	5	104	13.4
2015	9	2	1	105	0
2015	9	2	1	105	0
2015	9	5	5	108	17.6
2015	9	9	4	107	3.7
2015	9	9	4	107	6.5
2015	9	18	5	104	0
2015	9	19	5	107	4
2015	9	21	5	102	0
2015	9	23	5	104	8.1
2015	9	24	5	102	3.6
2015	9	25	5	102	0.2
2015	9	26	5	103	2.1
2015	9	28	6	104	0.3
2015	9	31	5	103	1
2015	9	33	5	104	2.4
2015	9	38	5	104	1.5
2015	9	40	4	108	2.1
2015	9	42	1	101	0
2015	9	42	1	101	0
2015	9	46	5	107	7.3
2015	9	47	5	104	3.6
2015	9	49	5	102	2.5
2015	9	56	6	104	0.3
2015	9	57	6	104	0.5
2015	9	58	6	104	0
2015	9	60	3	107	2.1
2015	9	66	1	104	0
2015	9	66	1	104	0
2015	9	67	5	104	0.7
2015	9	71	5	107	7.3
2015	9	72	5	102	1
2015	9	74	4	108	14.3
2015	9	75	5	107	1
2015	9	76	5	104	0.4
2015	9	78	5	102	3.6
2015	9	82	4	101	0
2015	9	84	3	101	0
2015	9	85	5	104	15.5
2015	9	87	1	101	0
2015	9	87	1	101	0
2015	9	96	5	102	2.2
2015	9	97	1	101	0
2015	9	97	1	101	0
2015	9	101	3	107	2.2
2015	9	102	3	106	6
2015	9	103	5	107	2.2
2015	9	104	5	104	6.2
2015	9	105	4	108	13.5
2015	9	106	4	108	8.5
2015	9	108	5	102	2.8
2015	9	110	5	107	12.3
2015	9	111	5	103	2.4
2015	9	112	5	107	1.4
2015	9	113	5	104	0.1
2015	9	115	5	103	1.3
2015	9	116	1	104	0
2015	9	116	1	104	0
2015	9	116	1	104	0
2015	9	118	5	105	0
2015	9	119	5	104	0
2015	9	122	6	104	0.2
2015	9	123	2	101	1.3
2015	9	124	5	104	1.9
2015	9	125	2	101	5.9
2015	9	126	1	105	0
2015	9	129	5	102	5.1
2015	9	130	3	107	12.9
2015	9	135	1	105	0
2015	9	138	4	108	0.5
2015	9	140	5	107	3.3
2015	9	144	5	104	16.9
2015	10	2	1	105	0
2015	10	2	1	105	0
2015	10	5	5	108	23.8
2015	10	9	4	107	4.4
2015	10	9	4	107	7.8
2015	10	18	5	104	0
2015	10	19	5	107	3.8
2015	10	21	5	102	0
2015	10	23	5	104	6.6
2015	10	24	5	102	3.3
2015	10	25	5	102	0.1
2015	10	26	5	103	2.2
2015	10	28	6	104	0.3
2015	10	31	5	103	3.1
2015	10	33	5	104	2
2015	10	38	5	104	1.7
2015	10	40	4	108	2
2015	10	42	1	101	0
2015	10	42	1	101	0
2015	10	46	5	107	8.8
2015	10	47	5	104	3.4
2015	10	49	5	102	0.8
2015	10	56	6	104	0.3
2015	10	57	6	104	0.4
2015	10	58	6	104	0
2015	10	60	3	107	3.3
2015	10	66	1	104	0
2015	10	66	1	104	0
2015	10	67	5	104	0.6
2015	10	71	5	107	8.3
2015	10	72	5	102	1.4
2015	10	74	4	108	14.6
2015	10	75	5	107	0.9
2015	10	76	5	104	0.5
2015	10	78	5	102	3.5
2015	10	82	4	101	0
2015	10	84	3	101	0
2015	10	85	5	104	5.8
2015	10	87	1	101	0
2015	10	87	1	101	0
2015	10	96	5	102	2.2
2015	10	97	1	101	0
2015	10	97	1	101	0
2015	10	101	3	107	1.9
2015	10	102	3	106	3.7
2015	10	103	5	107	2.3
2015	10	104	5	104	9.8
2015	10	105	4	108	14.6
2015	10	106	4	108	9
2015	10	108	5	102	2.4
2015	10	110	5	107	12.4
2015	10	111	5	103	3.7
2015	10	112	5	107	1.3
2015	10	113	5	104	0.1
2015	10	115	5	103	2.5
2015	10	116	1	104	0
2015	10	116	1	104	0
2015	10	116	1	104	0
2015	10	118	5	105	0
2015	10	119	5	104	0
2015	10	122	6	104	0.2
2015	10	123	2	101	1.3
2015	10	124	5	104	2.2
2015	10	125	2	101	5.5
2015	10	126	1	105	0
2015	10	129	5	102	4.8
2015	10	130	3	107	15.6
2015	10	135	1	105	0
2015	10	138	4	108	0.4
2015	10	140	5	107	5.2
2015	10	144	5	104	19.3
2015	11	2	1	105	0
2015	11	2	1	105	0
2015	11	5	5	108	24.6
2015	11	9	4	107	3.9
2015	11	9	4	107	6.4
2015	11	18	5	104	0
2015	11	19	5	107	6.3
2015	11	21	5	102	0
2015	11	23	5	104	4.5
2015	11	24	5	102	6.1
2015	11	25	5	102	0
2015	11	26	5	103	1.5
2015	11	28	6	104	0.3
2015	11	31	5	103	3
2015	11	33	5	104	2.3
2015	11	38	5	104	2
2015	11	40	4	108	2.1
2015	11	42	1	101	0
2015	11	42	1	101	0
2015	11	46	5	107	11.2
2015	11	47	5	104	3.8
2015	11	49	5	102	3.9
2015	11	56	6	104	0.3
2015	11	57	6	104	0.5
2015	11	58	6	104	0
2015	11	60	3	107	0.5
2015	11	66	1	104	0
2015	11	66	1	104	0
2015	11	67	5	104	0.6
2015	11	71	5	107	8.2
2015	11	72	5	102	1.3
2015	11	74	4	108	13
2015	11	75	5	107	1.1
2015	11	76	5	104	0.3
2015	11	78	5	102	1.8
2015	11	82	4	101	0
2015	11	84	3	101	0
2015	11	85	5	104	13
2015	11	87	1	101	0
2015	11	87	1	101	0
2015	11	96	5	102	3.6
2015	11	97	1	101	0
2015	11	97	1	101	0
2015	11	101	3	107	0
2015	11	102	3	106	4.7
2015	11	103	5	107	5.6
2015	11	104	5	104	9.7
2015	11	105	4	108	12.5
2015	11	106	4	108	7.9
2015	11	108	5	102	9.1
2015	11	110	5	107	12
2015	11	111	5	103	3.7
2015	11	112	5	107	1.3
2015	11	113	5	104	0
2015	11	115	5	103	2.3
2015	11	116	1	104	0
2015	11	116	1	104	0
2015	11	116	1	104	0
2015	11	118	5	105	0
2015	11	119	5	104	0
2015	11	122	6	104	0.2
2015	11	123	2	101	1.9
2015	11	124	5	104	1.7
2015	11	125	2	101	5.1
2015	11	126	1	105	0
2015	11	129	5	102	8.5
2015	11	130	3	107	10.8
2015	11	135	1	105	0
2015	11	138	4	108	0.4
2015	11	140	5	107	4.6
2015	11	144	5	104	23.9
2015	12	2	1	105	0
2015	12	2	1	105	0
2015	12	5	5	108	25.2
2015	12	9	4	107	3.6
2015	12	9	4	107	6.2
2015	12	18	5	104	0
2015	12	19	5	107	2.3
2015	12	21	5	102	0
2015	12	23	5	104	10.3
2015	12	24	5	102	7.4
2015	12	25	5	102	0
2015	12	26	5	103	2.2
2015	12	28	6	104	0.3
2015	12	31	5	103	3.1
2015	12	33	5	104	3.2
2015	12	38	5	104	2.4
2015	12	40	4	108	2.8
2015	12	42	1	101	0
2015	12	42	1	101	0
2015	12	46	5	107	9.4
2015	12	47	5	104	4.5
2015	12	49	5	102	4.8
2015	12	56	6	104	0.4
2015	12	57	6	104	0.5
2015	12	58	6	104	0
2015	12	60	3	107	0
2015	12	66	1	104	0
2015	12	66	1	104	0
2015	12	67	5	104	0.6
2015	12	71	5	107	10.1
2015	12	72	5	102	2.6
2015	12	74	4	108	16.4
2015	12	75	5	107	0.9
2015	12	76	5	104	0.5
2015	12	78	5	102	3.7
2015	12	82	4	101	0
2015	12	84	3	101	0.1
2015	12	85	5	104	13.9
2015	12	87	1	101	0
2015	12	87	1	101	0
2015	12	96	5	102	4.3
2015	12	97	1	101	0
2015	12	97	1	101	0
2015	12	101	3	107	0
2015	12	102	3	106	4.9
2015	12	103	5	107	7.2
2015	12	104	5	104	11.6
2015	12	105	4	108	16.4
2015	12	106	4	108	10
2015	12	108	5	102	12.8
2015	12	110	5	107	11.5
2015	12	111	5	103	3.4
2015	12	112	5	107	1.2
2015	12	113	5	104	0
2015	12	115	5	103	2.7
2015	12	116	1	104	0
2015	12	116	1	104	0
2015	12	116	1	104	0
2015	12	118	5	105	0
2015	12	119	5	104	0
2015	12	122	6	104	0.2
2015	12	123	2	101	2
2015	12	124	5	104	2.1
2015	12	125	2	101	4.6
2015	12	126	1	105	0
2015	12	129	5	102	7.9
2015	12	130	3	107	6.8
2015	12	135	1	105	0
2015	12	138	4	108	0.4
2015	12	140	5	107	3.7
2015	12	144	5	104	24.1
2016	1	2	1	105	0
2016	1	2	1	105	0
2016	1	5	5	108	19.7
2016	1	9	4	107	3.2
2016	1	9	4	107	5.5
2016	1	18	5	104	0
2016	1	19	5	107	3.1
2016	1	21	5	102	0
2016	1	23	5	104	11.1
2016	1	24	5	102	3.7
2016	1	25	5	102	0
2016	1	26	5	103	2.3
2016	1	28	6	104	0.3
2016	1	31	5	103	0.5
2016	1	33	5	104	3.1
2016	1	38	5	104	2
2016	1	40	4	108	1.6
2016	1	42	1	101	0
2016	1	42	1	101	0
2016	1	46	5	107	10.9
2016	1	47	5	104	5.7
2016	1	49	5	102	5.6
2016	1	56	6	104	0.3
2016	1	57	6	104	0.5
2016	1	58	6	104	0
2016	1	60	3	107	0
2016	1	66	1	104	0
2016	1	66	1	104	0
2016	1	67	5	104	0.6
2016	1	71	5	107	5.3
2016	1	72	5	102	1.9
2016	1	74	4	108	15.3
2016	1	75	5	107	0.8
2016	1	76	5	104	0.3
2016	1	78	5	102	3.5
2016	1	82	4	101	0
2016	1	84	3	101	0.2
2016	1	85	5	104	9.5
2016	1	87	1	101	0
2016	1	87	1	101	0
2016	1	96	5	102	4
2016	1	97	1	101	0
2016	1	97	1	101	0
2016	1	101	3	107	0
2016	1	102	3	106	4.6
2016	1	103	5	107	8
2016	1	104	5	104	13.5
2016	1	105	4	108	14.3
2016	1	106	4	108	8.7
2016	1	108	5	102	14.8
2016	1	110	5	107	12
2016	1	111	5	103	1.8
2016	1	112	5	107	1.4
2016	1	113	5	104	0
2016	1	115	5	103	3.2
2016	1	116	1	104	0
2016	1	116	1	104	0
2016	1	116	1	104	0
2016	1	118	5	105	0
2016	1	119	5	104	0
2016	1	122	6	104	0.2
2016	1	123	2	101	1.8
2016	1	124	5	104	1.4
2016	1	125	2	101	5.3
2016	1	126	1	105	0
2016	1	129	5	102	8.6
2016	1	130	3	107	16.2
2016	1	135	1	105	0
2016	1	138	4	108	0.4
2016	1	140	5	107	4.8
2016	1	144	5	104	28.5
2016	2	2	1	105	0
2016	2	2	1	105	0
2016	2	5	5	108	17.5
2016	2	9	4	107	3.2
2016	2	9	4	107	5.1
2016	2	18	5	104	0
2016	2	19	5	107	6.6
2016	2	21	5	102	0
2016	2	23	5	104	10.4
2016	2	24	5	102	1.9
2016	2	25	5	102	0.1
2016	2	26	5	103	2
2016	2	28	6	104	0.3
2016	2	31	5	103	2.5
2016	2	33	5	104	3.6
2016	2	38	5	104	2.1
2016	2	40	4	108	2.1
2016	2	42	1	101	0
2016	2	42	1	101	0
2016	2	46	5	107	11.6
2016	2	47	5	104	6
2016	2	49	5	102	6
2016	2	56	6	104	0.3
2016	2	57	6	104	0.5
2016	2	58	6	104	0
2016	2	60	3	107	0
2016	2	66	1	104	0
2016	2	66	1	104	0
2016	2	67	5	104	0.5
2016	2	71	5	107	4.6
2016	2	72	5	102	2.3
2016	2	74	4	108	12.9
2016	2	75	5	107	0.8
2016	2	76	5	104	0.5
2016	2	78	5	102	4.2
2016	2	82	4	101	0
2016	2	84	3	101	0
2016	2	85	5	104	9.3
2016	2	87	1	101	0
2016	2	87	1	101	0
2016	2	96	5	102	3.4
2016	2	97	1	101	0
2016	2	97	1	101	0
2016	2	101	3	107	0
2016	2	102	3	106	4.7
2016	2	103	5	107	6.6
2016	2	104	5	104	3.9
2016	2	105	4	108	12.8
2016	2	106	4	108	7.9
2016	2	108	5	102	15.9
2016	2	110	5	107	11.1
2016	2	111	5	103	1.7
2016	2	112	5	107	1.8
2016	2	113	5	104	0
2016	2	115	5	103	2
2016	2	116	1	104	0
2016	2	116	1	104	0
2016	2	116	1	104	0
2016	2	118	5	105	0
2016	2	119	5	104	0
2016	2	122	6	104	0.2
2016	2	123	2	101	1.4
2016	2	124	5	104	1
2016	2	125	2	101	4.6
2016	2	126	1	105	0
2016	2	129	5	102	7.8
2016	2	130	3	107	15.4
2016	2	135	1	105	0
2016	2	138	4	108	0.6
2016	2	140	5	107	5.3
2016	2	144	5	104	24.9
2016	3	2	1	105	0
2016	3	2	1	105	0
2016	3	5	5	108	14.9
2016	3	9	4	107	3
2016	3	9	4	107	4.6
2016	3	18	5	104	0
2016	3	19	5	107	7.9
2016	3	21	5	102	0
2016	3	23	5	104	10.8
2016	3	24	5	102	9
2016	3	25	5	102	0.2
2016	3	26	5	103	1.5
2016	3	28	6	104	0.3
2016	3	31	5	103	2.9
2016	3	33	5	104	3
2016	3	38	5	104	2
2016	3	40	4	108	1.9
2016	3	42	1	101	0
2016	3	42	1	101	0
2016	3	46	5	107	12.5
2016	3	47	5	104	4.7
2016	3	49	5	102	7
2016	3	56	6	104	0.3
2016	3	57	6	104	0.5
2016	3	58	6	104	0
2016	3	60	3	107	0
2016	3	66	1	104	0
2016	3	66	1	104	0
2016	3	67	5	104	0.6
2016	3	71	5	107	8.2
2016	3	72	5	102	2.5
2016	3	74	4	108	16.6
2016	3	75	5	107	0.8
2016	3	76	5	104	0.4
2016	3	78	5	102	2.9
2016	3	82	4	101	0
2016	3	84	3	101	0
2016	3	85	5	104	4.3
2016	3	87	1	101	0
2016	3	87	1	101	0
2016	3	96	5	102	3.9
2016	3	97	1	101	0
2016	3	97	1	101	0
2016	3	101	3	107	0
2016	3	102	3	106	5.2
2016	3	103	5	107	10.4
2016	3	104	5	104	7.6
2016	3	105	4	108	13.9
2016	3	106	4	108	9
2016	3	108	5	102	18.6
2016	3	110	5	107	12
2016	3	111	5	103	2.7
2016	3	112	5	107	2.8
2016	3	113	5	104	0
2016	3	115	5	103	1.8
2016	3	116	1	104	0
2016	3	116	1	104	0
2016	3	116	1	104	0
2016	3	118	5	105	0
2016	3	119	5	104	0
2016	3	122	6	104	0.2
2016	3	123	2	101	1.5
2016	3	124	5	104	1.6
2016	3	125	2	101	4.3
2016	3	126	1	105	0
2016	3	129	5	102	8.4
2016	3	130	3	107	18.4
2016	3	135	1	105	0
2016	3	138	4	108	1
2016	3	140	5	107	5.1
2016	3	144	5	104	9.4
2016	4	2	1	105	0
2016	4	2	1	105	0
2016	4	5	5	108	11.5
2016	4	9	4	107	3
2016	4	9	4	107	5.4
2016	4	18	5	104	0
2016	4	19	5	107	1.8
2016	4	21	5	102	0
2016	4	23	5	104	9.5
2016	4	24	5	102	9.6
2016	4	25	5	102	0.2
2016	4	26	5	103	2
2016	4	28	6	104	0.2
2016	4	31	5	103	2.8
2016	4	33	5	104	2.1
2016	4	38	5	104	1.3
2016	4	40	4	108	1.5
2016	4	42	1	101	0
2016	4	42	1	101	0
2016	4	46	5	107	12.2
2016	4	47	5	104	3.5
2016	4	49	5	102	7.1
2016	4	56	6	104	0.2
2016	4	57	6	104	0.3
2016	4	58	6	104	0
2016	4	60	3	107	0
2016	4	66	1	104	0
2016	4	66	1	104	0
2016	4	67	5	104	0.6
2016	4	71	5	107	7.6
2016	4	72	5	102	2.3
2016	4	74	4	108	16.7
2016	4	75	5	107	0.8
2016	4	76	5	104	0.4
2016	4	78	5	102	0
2016	4	82	4	101	0
2016	4	84	3	101	0
2016	4	85	5	104	0.7
2016	4	87	1	101	0
2016	4	87	1	101	0
2016	4	96	5	102	4.2
2016	4	97	1	101	0
2016	4	97	1	101	0
2016	4	101	3	107	0
2016	4	102	3	106	4.7
2016	4	103	5	107	8.7
2016	4	104	5	104	5.6
2016	4	105	4	108	14.9
2016	4	106	4	108	9.2
2016	4	108	5	102	13.9
2016	4	110	5	107	11.9
2016	4	111	5	103	2.9
2016	4	112	5	107	1.9
2016	4	113	5	104	0
2016	4	115	5	103	1.5
2016	4	116	1	104	0
2016	4	116	1	104	0
2016	4	116	1	104	0
2016	4	118	5	105	0
2016	4	119	5	104	0
2016	4	122	6	104	0.1
2016	4	123	2	101	2.2
2016	4	124	5	104	1.5
2016	4	125	2	101	2.7
2016	4	126	1	105	0
2016	4	129	5	102	8.1
2016	4	130	3	107	5.1
2016	4	135	1	105	0
2016	4	138	4	108	0.6
2016	4	140	5	107	3.4
2016	4	144	5	104	10.6
2016	5	2	1	105	0
2016	5	2	1	105	0
2016	5	5	5	108	10.1
2016	5	9	4	107	2.8
2016	5	9	4	107	5
2016	5	18	5	104	0
2016	5	19	5	107	4.5
2016	5	21	5	102	0
2016	5	23	5	104	1.8
2016	5	24	5	102	9.4
2016	5	25	5	102	0
2016	5	26	5	103	2
2016	5	28	6	104	0.1
2016	5	31	5	103	0.2
2016	5	33	5	104	2.3
2016	5	38	5	104	1
2016	5	40	4	108	0.5
2016	5	42	1	101	0.2
2016	5	42	1	101	0.2
2016	5	46	5	107	11.6
2016	5	47	5	104	3.7
2016	5	49	5	102	7.9
2016	5	56	6	104	0.1
2016	5	57	6	104	0.2
2016	5	58	6	104	0
2016	5	60	3	107	0
2016	5	66	1	104	0
2016	5	66	1	104	0
2016	5	67	5	104	0.6
2016	5	71	5	107	6.2
2016	5	72	5	102	1.3
2016	5	74	4	108	10.4
2016	5	75	5	107	0.5
2016	5	76	5	104	0.2
2016	5	78	5	102	0
2016	5	82	4	101	0
2016	5	84	3	101	0
2016	5	85	5	104	0
2016	5	87	1	101	0
2016	5	87	1	101	0
2016	5	96	5	102	4.3
2016	5	97	1	101	0
2016	5	97	1	101	0
2016	5	101	3	107	0
2016	5	102	3	106	2.3
2016	5	103	5	107	7.5
2016	5	104	5	104	4.4
2016	5	105	4	108	8.9
2016	5	106	4	108	6
2016	5	108	5	102	8.7
2016	5	110	5	107	13
2016	5	111	5	103	0.3
2016	5	112	5	107	1.6
2016	5	113	5	104	0
2016	5	115	5	103	0.7
2016	5	116	1	104	0
2016	5	116	1	104	0
2016	5	116	1	104	0
2016	5	118	5	105	0
2016	5	119	5	104	0
2016	5	122	6	104	0.1
2016	5	123	2	101	2.6
2016	5	124	5	104	0.7
2016	5	125	2	101	1.1
2016	5	126	1	105	0
2016	5	129	5	102	7.8
2016	5	130	3	107	7.8
2016	5	135	1	105	0
2016	5	138	4	108	0.1
2016	5	140	5	107	4
2016	5	144	5	104	1.9
2016	6	2	1	105	0
2016	6	2	1	105	0
2016	6	5	5	108	8.8
2016	6	9	4	107	1.9
2016	6	9	4	107	3.2
2016	6	18	5	104	0
2016	6	19	5	107	4.3
2016	6	21	5	102	0
2016	6	23	5	104	3
2016	6	24	5	102	8.3
2016	6	25	5	102	0
2016	6	26	5	103	2.1
2016	6	28	6	104	0.2
2016	6	31	5	103	0
2016	6	33	5	104	0
2016	6	38	5	104	0
2016	6	40	4	108	2
2016	6	42	1	101	0.3
2016	6	42	1	101	0.2
2016	6	46	5	107	11.9
2016	6	47	5	104	0
2016	6	49	5	102	7.6
2016	6	56	6	104	0.2
2016	6	57	6	104	0.3
2016	6	58	6	104	0
2016	6	60	3	107	0
2016	6	66	1	104	0
2016	6	66	1	104	0
2016	6	67	5	104	0.5
2016	6	71	5	107	4.5
2016	6	72	5	102	1.8
2016	6	74	4	108	13.5
2016	6	75	5	107	0
2016	6	76	5	104	0
2016	6	78	5	102	0.2
2016	6	82	4	101	0
2016	6	84	3	101	0
2016	6	85	5	104	0
2016	6	87	1	101	0
2016	6	87	1	101	0
2016	6	96	5	102	4.2
2016	6	97	1	101	0
2016	6	97	1	101	0
2016	6	101	3	107	0.6
2016	6	102	3	106	6.8
2016	6	103	5	107	5.2
2016	6	104	5	104	0.3
2016	6	105	4	108	12.7
2016	6	106	4	108	7.8
2016	6	108	5	102	6.9
2016	6	110	5	107	12.8
2016	6	111	5	103	0
2016	6	112	5	107	1.3
2016	6	113	5	104	0
2016	6	115	5	103	0.7
2016	6	116	1	104	0
2016	6	116	1	104	0
2016	6	116	1	104	0
2016	6	118	5	105	0
2016	6	119	5	104	0
2016	6	122	6	104	0.1
2016	6	123	2	101	2.2
2016	6	124	5	104	0
2016	6	125	2	101	2.1
2016	6	126	1	105	0
2016	6	129	5	102	8.2
2016	6	130	3	107	8.9
2016	6	135	1	105	0
2016	6	138	4	108	1
2016	6	140	5	107	4.9
2016	6	144	5	104	2.4
2016	7	2	1	105	0
2016	7	2	1	105	0
2016	7	5	5	108	7.5
2016	7	9	4	107	2.1
2016	7	9	4	107	3.9
2016	7	18	5	104	0
2016	7	19	5	107	6.2
2016	7	21	5	102	0
2016	7	23	5	104	5.2
2016	7	24	5	102	8.7
2016	7	25	5	102	0
2016	7	26	5	103	2.1
2016	7	28	6	104	0.3
2016	7	31	5	103	0
2016	7	33	5	104	0
2016	7	38	5	104	0.7
2016	7	40	4	108	1.8
2016	7	42	1	101	0
2016	7	42	1	101	0
2016	7	46	5	107	11.8
2016	7	47	5	104	1.4
2016	7	49	5	102	8
2016	7	56	6	104	0.3
2016	7	57	6	104	0.4
2016	7	58	6	104	0
2016	7	60	3	107	0.8
2016	7	66	1	104	0
2016	7	66	1	104	0
2016	7	67	5	104	0.5
2016	7	71	5	107	4.1
2016	7	72	5	102	1.9
2016	7	74	4	108	12.4
2016	7	75	5	107	0.8
2016	7	76	5	104	0
2016	7	78	5	102	1.1
2016	7	82	4	101	0
2016	7	84	3	101	0
2016	7	85	5	104	2.7
2016	7	87	1	101	0
2016	7	87	1	101	0
2016	7	96	5	102	4.3
2016	7	97	1	101	0
2016	7	97	1	101	0
2016	7	101	3	107	3.1
2016	7	102	3	106	5.9
2016	7	103	5	107	3.9
2016	7	104	5	104	0.9
2016	7	105	4	108	12.4
2016	7	106	4	108	7.8
2016	7	108	5	102	7.1
2016	7	110	5	107	13.2
2016	7	111	5	103	0
2016	7	112	5	107	1.2
2016	7	113	5	104	0
2016	7	115	5	103	0.1
2016	7	116	1	104	0
2016	7	116	1	104	0
2016	7	116	1	104	0
2016	7	118	5	105	0
2016	7	119	5	104	0
2016	7	122	6	104	0.2
2016	7	123	2	101	2.1
2016	7	124	5	104	0
2016	7	125	2	101	2.7
2016	7	126	1	105	0
2016	7	129	5	102	7.6
2016	7	130	3	107	0
2016	7	135	1	105	0
2016	7	138	4	108	0.5
2016	7	140	5	107	4.8
2016	7	144	5	104	21
2016	8	2	1	105	0
2016	8	2	1	105	0
2016	8	5	5	108	7.1
2016	8	9	4	107	2.2
2016	8	9	4	107	4.3
2016	8	18	5	104	0
2016	8	19	5	107	4
2016	8	21	5	102	0
2016	8	23	5	104	8
2016	8	24	5	102	6.5
2016	8	25	5	102	0.2
2016	8	26	5	103	1.5
2016	8	28	6	104	0.3
2016	8	31	5	103	0.1
2016	8	33	5	104	2.5
2016	8	38	5	104	1.4
2016	8	40	4	108	1.9
2016	8	42	1	101	0
2016	8	42	1	101	0
2016	8	46	5	107	4.9
2016	8	47	5	104	4
2016	8	49	5	102	5.3
2016	8	56	6	104	0.3
2016	8	57	6	104	0.5
2016	8	58	6	104	0
2016	8	60	3	107	2
2016	8	66	1	104	0
2016	8	66	1	104	0
2016	8	67	5	104	0.5
2016	8	71	5	107	5.6
2016	8	72	5	102	1.9
2016	8	74	4	108	14.9
2016	8	75	5	107	1
2016	8	76	5	104	0.3
2016	8	78	5	102	2.6
2016	8	82	4	101	0
2016	8	84	3	101	0
2016	8	85	5	104	13.2
2016	8	87	1	101	0
2016	8	87	1	101	0
2016	8	96	5	102	4.3
2016	8	97	1	101	0
2016	8	97	1	101	0
2016	8	101	3	107	2.3
2016	8	102	3	106	5.2
2016	8	103	5	107	2.9
2016	8	104	5	104	7
2016	8	105	4	108	13.4
2016	8	106	4	108	8
2016	8	108	5	102	5.4
2016	8	110	5	107	13.2
2016	8	111	5	103	0.4
2016	8	112	5	107	1.1
2016	8	113	5	104	0.1
2016	8	115	5	103	1.2
2016	8	116	1	104	0
2016	8	116	1	104	0
2016	8	116	1	104	0
2016	8	118	5	105	0
2016	8	119	5	104	0
2016	8	122	6	104	0.2
2016	8	123	2	101	1.7
2016	8	124	5	104	0
2016	8	125	2	101	3
2016	8	126	1	105	0
2016	8	129	5	102	6.5
2016	8	130	3	107	0.7
2016	8	135	1	105	0
2016	8	138	4	108	0.5
2016	8	140	5	107	3.7
2016	8	144	5	104	17.4
2016	9	2	1	105	0
2016	9	2	1	105	0
2016	9	5	5	108	6.9
2016	9	9	4	107	2.5
2016	9	9	4	107	5.4
2016	9	18	5	104	0
2016	9	19	5	107	3.9
2016	9	21	5	102	0
2016	9	23	5	104	8.1
2016	9	24	5	102	7
2016	9	25	5	102	0
2016	9	26	5	103	2.1
2016	9	28	6	104	0.3
2016	9	31	5	103	2.4
2016	9	33	5	104	3.1
2016	9	38	5	104	2
