Mes	CentMaq	Fuente	Region	EnGenerada-GWh
mar-15	SARC	1	104	0.0
mar-15	SARC	1	104	0.0
mar-15	SARC	1	104	0.0
mar-15	SEMIHI	5	105	0.0
mar-15	SGUIHI	5	104	0.0
mar-15	SJUAFV	6	104	0.2
mar-15	SMAN	2	101	1.2
mar-15	SMARHI	5	104	1.4
mar-15	SMIG	2	101	4.7
mar-15	SNIC	1	105	0.0
mar-15	SROQHI	5	102	10.0
mar-15	TABA	3	107	14.4
mar-15	TIMB	1	105	0.0
mar-15	TORDEO	4	108	0.3
mar-15	TUNAHI	5	107	5.1
mar-15	ULLUHI	5	104	11.6
abr-15	AESP	1	105	0.0
abr-15	AESP	1	105	0.0
abr-15	AMEGHI	5	108	10.2
abr-15	ARAUEO	4	107	2.3
abr-15	ARAUEO	4	107	3.7
abr-15	CACVHI	5	104	0.0
abr-15	CADIHI	5	107	6.3
abr-15	CALEHI	5	102	0.1
abr-15	CARRHI	5	104	7.3
abr-15	CASSHI	5	102	8.9
abr-15	CEJEHI	5	102	0.2
abr-15	CESPHI	5	103	2.1
abr-15	CHI1	6	104	0.3
abr-15	CIPOHI	5	103	1.7
abr-15	COROHI	5	104	1.1
abr-15	CVIEHI	5	104	0.6
abr-15	DIADEO	4	108	1.9
abr-15	DSUD	1	101	0.0
abr-15	DSUD	1	101	0.0
abr-15	ESCAHI	5	107	12.7
abr-15	ETIGHI	5	104	1.8
abr-15	FSIMHI	5	102	4.4
abr-15	HON1FV	6	104	0.3
abr-15	HON2FV	6	104	0.4
abr-15	HON3FV	6	104	0.0
abr-15	ISBA	3	107	0.0
abr-15	LDCU	1	104	0.0
abr-15	LDCU	1	104	0.0
abr-15	LDCUHI	5	104	0.6
abr-15	LMADHI	5	107	11.8
abr-15	LMO2HI	5	102	2.6
abr-15	LOM4EO	4	108	14.6
abr-15	LQUIHI	5	107	0.7
abr-15	LUJAHI	5	104	0.3
abr-15	LVINHI	5	102	3.6
abr-15	NECOEO	4	101	0.0
abr-15	NIDE	3	101	0.0
abr-15	NIH4HI	5	104	0.0
abr-15	NPUE	1	101	0.0
abr-15	NPUE	1	101	0.0
abr-15	PMORHI	5	102	4.1
abr-15	PNUE	1	101	0.0
abr-15	PNUE	1	101	0.0
abr-15	PROV	3	107	0.0
abr-15	PUPI	3	106	0.4
abr-15	PVIEHI	5	107	7.1
abr-15	QULLHI	5	104	2.3
abr-15	RAW1EO	4	108	13.3
abr-15	RAW2EO	4	108	8.5
abr-15	REOLHI	5	102	8.6
abr-15	RHONHI	5	107	12.3
abr-15	ROMEHI	5	103	3.0
abr-15	RREYHI	5	107	3.4
abr-15	SALOHI	5	104	0.1
abr-15	SANDHI	5	103	0.0
abr-15	SARC	1	104	0.0
abr-15	SARC	1	104	0.0
abr-15	SARC	1	104	0.0
abr-15	SEMIHI	5	105	0.0
abr-15	SGUIHI	5	104	0.0
abr-15	SJUAFV	6	104	0.2
abr-15	SMAN	2	101	1.2
abr-15	SMARHI	5	104	1.5
abr-15	SMIG	2	101	5.4
abr-15	SNIC	1	105	0.0
abr-15	SROQHI	5	102	1.8
abr-15	TABA	3	107	19.1
abr-15	TIMB	1	105	0.0
abr-15	TORDEO	4	108	0.2
abr-15	TUNAHI	5	107	3.9
abr-15	ULLUHI	5	104	13.2
may-15	AESP	1	105	0.0
may-15	AESP	1	105	0.0
may-15	AMEGHI	5	108	8.7
may-15	ARAUEO	4	107	1.9
may-15	ARAUEO	4	107	3.2
may-15	CACVHI	5	104	0.0
may-15	CADIHI	5	107	3.0
may-15	CALEHI	5	102	0.0
may-15	CARRHI	5	104	4.6
may-15	CASSHI	5	102	7.0
may-15	CEJEHI	5	102	0.2
may-15	CESPHI	5	103	2.2
may-15	CHI1	6	104	0.2
may-15	CIPOHI	5	103	0.0
may-15	COROHI	5	104	1.5
may-15	CVIEHI	5	104	0.8
may-15	DIADEO	4	108	2.4
may-15	DSUD	1	101	0.0
may-15	DSUD	1	101	0.0
may-15	ESCAHI	5	107	12.6
may-15	ETIGHI	5	104	2.3
may-15	FSIMHI	5	102	5.5
may-15	HON1FV	6	104	0.3
may-15	HON2FV	6	104	0.4
may-15	HON3FV	6	104	0.0
may-15	ISBA	3	107	0.0
may-15	LDCU	1	104	0.0
may-15	LDCU	1	104	0.0
may-15	LDCUHI	5	104	0.7
may-15	LMADHI	5	107	9.3
may-15	LMO2HI	5	102	2.5
may-15	LOM4EO	4	108	16.3
may-15	LQUIHI	5	107	0.9
may-15	LUJAHI	5	104	0.3
may-15	LVINHI	5	102	3.5
may-15	NECOEO	4	101	0.0
may-15	NIDE	3	101	0.0
may-15	NIH4HI	5	104	0.0
may-15	NPUE	1	101	0.0
may-15	NPUE	1	101	0.0
may-15	PMORHI	5	102	4.1
may-15	PNUE	1	101	0.0
may-15	PNUE	1	101	0.0
may-15	PROV	3	107	0.0
may-15	PUPI	3	106	5.2
may-15	PVIEHI	5	107	5.3
may-15	QULLHI	5	104	2.2
may-15	RAW1EO	4	108	14.9
may-15	RAW2EO	4	108	9.2
may-15	REOLHI	5	102	6.2
may-15	RHONHI	5	107	13.2
may-15	ROMEHI	5	103	0.3
may-15	RREYHI	5	107	2.5
may-15	SALOHI	5	104	0.1
may-15	SANDHI	5	103	0.0
may-15	SARC	1	104	0.0
may-15	SARC	1	104	0.0
may-15	SARC	1	104	0.0
may-15	SEMIHI	5	105	0.0
may-15	SGUIHI	5	104	0.0
may-15	SJUAFV	6	104	0.2
may-15	SMAN	2	101	1.3
may-15	SMARHI	5	104	1.0
may-15	SMIG	2	101	6.1
may-15	SNIC	1	105	0.0
may-15	SROQHI	5	102	3.7
may-15	TABA	3	107	3.5
may-15	TIMB	1	105	0.0
may-15	TORDEO	4	108	0.4
may-15	TUNAHI	5	107	3.7
may-15	ULLUHI	5	104	9.2
jun-15	AESP	1	105	0.0
jun-15	AESP	1	105	0.0
jun-15	AMEGHI	5	108	8.5
jun-15	ARAUEO	4	107	1.8
jun-15	ARAUEO	4	107	2.8
jun-15	CACVHI	5	104	0.0
jun-15	CADIHI	5	107	2.2
jun-15	CALEHI	5	102	0.0
jun-15	CARRHI	5	104	0.0
jun-15	CASSHI	5	102	4.3
jun-15	CEJEHI	5	102	0.1
jun-15	CESPHI	5	103	2.1
jun-15	CHI1	6	104	0.2
jun-15	CIPOHI	5	103	0.0
jun-15	COROHI	5	104	0.0
jun-15	CVIEHI	5	104	0.6
jun-15	DIADEO	4	108	2.4
jun-15	DSUD	1	101	0.0
jun-15	DSUD	1	101	0.0
jun-15	ESCAHI	5	107	5.5
jun-15	ETIGHI	5	104	0.1
jun-15	FSIMHI	5	102	3.8
jun-15	HON1FV	6	104	0.2
jun-15	HON2FV	6	104	0.4
jun-15	HON3FV	6	104	0.0
jun-15	ISBA	3	107	0.0
jun-15	LDCU	1	104	0.0
jun-15	LDCU	1	104	0.0
jun-15	LDCUHI	5	104	0.3
jun-15	LMADHI	5	107	6.4
jun-15	LMO2HI	5	102	1.3
jun-15	LOM4EO	4	108	18.3
jun-15	LQUIHI	5	107	0.0
jun-15	LUJAHI	5	104	0.0
jun-15	LVINHI	5	102	2.6
jun-15	NECOEO	4	101	0.0
jun-15	NIDE	3	101	0.0
jun-15	NIH4HI	5	104	0.0
jun-15	NPUE	1	101	0.0
jun-15	NPUE	1	101	0.0
jun-15	PMORHI	5	102	3.8
jun-15	PNUE	1	101	0.0
jun-15	PNUE	1	101	0.0
jun-15	PROV	3	107	1.9
jun-15	PUPI	3	106	5.3
jun-15	PVIEHI	5	107	3.5
jun-15	QULLHI	5	104	0.5
jun-15	RAW1EO	4	108	18.6
jun-15	RAW2EO	4	108	11.1
jun-15	REOLHI	5	102	3.7
jun-15	RHONHI	5	107	12.7
jun-15	ROMEHI	5	103	0.0
jun-15	RREYHI	5	107	2.1
jun-15	SALOHI	5	104	0.0
jun-15	SANDHI	5	103	0.0
jun-15	SARC	1	104	0.0
jun-15	SARC	1	104	0.0
jun-15	SARC	1	104	0.0
jun-15	SEMIHI	5	105	0.0
jun-15	SGUIHI	5	104	0.0
jun-15	SJUAFV	6	104	0.1
jun-15	SMAN	2	101	1.2
jun-15	SMARHI	5	104	0.4
jun-15	SMIG	2	101	5.9
jun-15	SNIC	1	105	0.0
jun-15	SROQHI	5	102	5.3
jun-15	TABA	3	107	11.3
jun-15	TIMB	1	105	0.0
jun-15	TORDEO	4	108	0.3
jun-15	TUNAHI	5	107	4.2
jun-15	ULLUHI	5	104	0.0
jul-15	AESP	1	105	0.0
jul-15	AESP	1	105	0.0
jul-15	AMEGHI	5	108	12.3
jul-15	ARAUEO	4	107	1.8
jul-15	ARAUEO	4	107	3.2
jul-15	CACVHI	5	104	0.0
jul-15	CADIHI	5	107	2.8
jul-15	CALEHI	5	102	0.0
jul-15	CARRHI	5	104	0.0
jul-15	CASSHI	5	102	3.2
jul-15	CEJEHI	5	102	0.1
jul-15	CESPHI	5	103	2.2
jul-15	CHI1	6	104	0.2
jul-15	CIPOHI	5	103	0.0
jul-15	COROHI	5	104	0.0
jul-15	CVIEHI	5	104	0.1
jul-15	DIADEO	4	108	2.7
jul-15	DSUD	1	101	0.0
jul-15	DSUD	1	101	0.0
jul-15	ESCAHI	5	107	3.9
jul-15	ETIGHI	5	104	0.0
jul-15	FSIMHI	5	102	2.5
jul-15	HON1FV	6	104	0.3
jul-15	HON2FV	6	104	0.4
jul-15	HON3FV	6	104	0.0
jul-15	ISBA	3	107	3.6
jul-15	LDCU	1	104	0.0
jul-15	LDCU	1	104	0.0
jul-15	LDCUHI	5	104	0.3
jul-15	LMADHI	5	107	4.2
jul-15	LMO2HI	5	102	1.4
jul-15	LOM4EO	4	108	17.3
jul-15	LQUIHI	5	107	0.8
jul-15	LUJAHI	5	104	0.0
jul-15	LVINHI	5	102	1.9
jul-15	NECOEO	4	101	0.0
jul-15	NIDE	3	101	0.0
jul-15	NIH4HI	5	104	0.0
jul-15	NPUE	1	101	0.0
jul-15	NPUE	1	101	0.0
jul-15	PMORHI	5	102	3.6
jul-15	PNUE	1	101	0.0
jul-15	PNUE	1	101	0.0
jul-15	PROV	3	107	2.4
jul-15	PUPI	3	106	3.7
jul-15	PVIEHI	5	107	2.8
jul-15	QULLHI	5	104	0.4
jul-15	RAW1EO	4	108	16.7
jul-15	RAW2EO	4	108	10.5
jul-15	REOLHI	5	102	2.6
jul-15	RHONHI	5	107	7.6
jul-15	ROMEHI	5	103	0.0
jul-15	RREYHI	5	107	1.8
jul-15	SALOHI	5	104	0.0
jul-15	SANDHI	5	103	0.0
jul-15	SARC	1	104	0.0
jul-15	SARC	1	104	0.0
jul-15	SARC	1	104	0.0
jul-15	SEMIHI	5	105	0.0
jul-15	SGUIHI	5	104	0.0
jul-15	SJUAFV	6	104	0.2
jul-15	SMAN	2	101	1.3
jul-15	SMARHI	5	104	0.0
jul-15	SMIG	2	101	5.8
jul-15	SNIC	1	105	0.0
jul-15	SROQHI	5	102	5.3
jul-15	TABA	3	107	15.0
jul-15	TIMB	1	105	0.0
jul-15	TORDEO	4	108	0.6
jul-15	TUNAHI	5	107	5.0
jul-15	ULLUHI	5	104	0.0
ago-15	AESP	1	105	0.0
ago-15	AESP	1	105	0.0
ago-15	AMEGHI	5	108	12.0
ago-15	ARAUEO	4	107	2.8
ago-15	ARAUEO	4	107	4.9
ago-15	CACVHI	5	104	0.0
ago-15	CADIHI	5	107	3.1
ago-15	CALEHI	5	102	0.0
ago-15	CARRHI	5	104	5.0
ago-15	CASSHI	5	102	3.5
ago-15	CEJEHI	5	102	0.2
ago-15	CESPHI	5	103	2.1
ago-15	CHI1	6	104	0.2
ago-15	CIPOHI	5	103	0.0
ago-15	COROHI	5	104	0.9
ago-15	CVIEHI	5	104	1.6
ago-15	DIADEO	4	108	1.8
ago-15	DSUD	1	101	0.0
ago-15	DSUD	1	101	0.0
ago-15	ESCAHI	5	107	5.4
ago-15	ETIGHI	5	104	1.0
ago-15	FSIMHI	5	102	2.6
ago-15	HON1FV	6	104	0.3
ago-15	HON2FV	6	104	0.4
ago-15	HON3FV	6	104	0.0
ago-15	ISBA	3	107	1.8
ago-15	LDCU	1	104	0.0
ago-15	LDCU	1	104	0.0
ago-15	LDCUHI	5	104	0.6
ago-15	LMADHI	5	107	5.8
ago-15	LMO2HI	5	102	1.4
ago-15	LOM4EO	4	108	16.7
ago-15	LQUIHI	5	107	1.2
ago-15	LUJAHI	5	104	0.2
ago-15	LVINHI	5	102	2.1
ago-15	NECOEO	4	101	0.0
ago-15	NIDE	3	101	0.0
ago-15	NIH4HI	5	104	4.2
ago-15	NPUE	1	101	0.0
ago-15	NPUE	1	101	0.0
ago-15	PMORHI	5	102	2.3
ago-15	PNUE	1	101	0.0
ago-15	PNUE	1	101	0.0
ago-15	PROV	3	107	0.7
ago-15	PUPI	3	106	6.0
ago-15	PVIEHI	5	107	2.9
ago-15	QULLHI	5	104	2.4
ago-15	RAW1EO	4	108	15.3
ago-15	RAW2EO	4	108	9.8
ago-15	REOLHI	5	102	2.8
ago-15	RHONHI	5	107	9.0
ago-15	ROMEHI	5	103	0.0
ago-15	RREYHI	5	107	1.6
ago-15	SALOHI	5	104	0.1
ago-15	SANDHI	5	103	0.0
ago-15	SARC	1	104	0.0
ago-15	SARC	1	104	0.0
ago-15	SARC	1	104	0.0
ago-15	SEMIHI	5	105	0.0
ago-15	SGUIHI	5	104	0.0
ago-15	SJUAFV	6	104	0.2
ago-15	SMAN	2	101	1.2
ago-15	SMARHI	5	104	0.9
ago-15	SMIG	2	101	5.8
ago-15	SNIC	1	105	0.0
ago-15	SROQHI	5	102	5.3
ago-15	TABA	3	107	13.8
ago-15	TIMB	1	105	0.0
ago-15	TORDEO	4	108	0.7
ago-15	TUNAHI	5	107	4.1
ago-15	ULLUHI	5	104	13.4
sep-15	AESP	1	105	0.0
sep-15	AESP	1	105	0.0
sep-15	AMEGHI	5	108	17.6
sep-15	ARAUEO	4	107	3.7
sep-15	ARAUEO	4	107	6.5
sep-15	CACVHI	5	104	0.0
sep-15	CADIHI	5	107	4.0
sep-15	CALEHI	5	102	0.0
sep-15	CARRHI	5	104	8.1
sep-15	CASSHI	5	102	3.6
sep-15	CEJEHI	5	102	0.2
sep-15	CESPHI	5	103	2.1
sep-15	CHI1	6	104	0.3
sep-15	CIPOHI	5	103	1.0
sep-15	COROHI	5	104	2.4
sep-15	CVIEHI	5	104	1.5
sep-15	DIADEO	4	108	2.1
sep-15	DSUD	1	101	0.0
sep-15	DSUD	1	101	0.0
sep-15	ESCAHI	5	107	7.3
sep-15	ETIGHI	5	104	3.6
sep-15	FSIMHI	5	102	2.5
sep-15	HON1FV	6	104	0.3
sep-15	HON2FV	6	104	0.5
sep-15	HON3FV	6	104	0.0
sep-15	ISBA	3	107	2.1
sep-15	LDCU	1	104	0.0
sep-15	LDCU	1	104	0.0
sep-15	LDCUHI	5	104	0.7
sep-15	LMADHI	5	107	7.3
sep-15	LMO2HI	5	102	1.0
sep-15	LOM4EO	4	108	14.3
sep-15	LQUIHI	5	107	1.0
sep-15	LUJAHI	5	104	0.4
sep-15	LVINHI	5	102	3.6
sep-15	NECOEO	4	101	0.0
sep-15	NIDE	3	101	0.0
sep-15	NIH4HI	5	104	15.5
sep-15	NPUE	1	101	0.0
sep-15	NPUE	1	101	0.0
sep-15	PMORHI	5	102	2.2
sep-15	PNUE	1	101	0.0
sep-15	PNUE	1	101	0.0
sep-15	PROV	3	107	2.2
sep-15	PUPI	3	106	6.0
sep-15	PVIEHI	5	107	2.2
sep-15	QULLHI	5	104	6.2
sep-15	RAW1EO	4	108	13.5
sep-15	RAW2EO	4	108	8.5
sep-15	REOLHI	5	102	2.8
sep-15	RHONHI	5	107	12.3
sep-15	ROMEHI	5	103	2.4
sep-15	RREYHI	5	107	1.4
sep-15	SALOHI	5	104	0.1
sep-15	SANDHI	5	103	1.3
sep-15	SARC	1	104	0.0
sep-15	SARC	1	104	0.0
sep-15	SARC	1	104	0.0
sep-15	SEMIHI	5	105	0.0
sep-15	SGUIHI	5	104	0.0
sep-15	SJUAFV	6	104	0.2
sep-15	SMAN	2	101	1.3
sep-15	SMARHI	5	104	1.9
sep-15	SMIG	2	101	5.9
sep-15	SNIC	1	105	0.0
sep-15	SROQHI	5	102	5.1
sep-15	TABA	3	107	12.9
sep-15	TIMB	1	105	0.0
sep-15	TORDEO	4	108	0.5
sep-15	TUNAHI	5	107	3.3
sep-15	ULLUHI	5	104	16.9
oct-15	AESP	1	105	0.0
oct-15	AESP	1	105	0.0
oct-15	AMEGHI	5	108	23.8
oct-15	ARAUEO	4	107	4.4
oct-15	ARAUEO	4	107	7.8
oct-15	CACVHI	5	104	0.0
oct-15	CADIHI	5	107	3.8
oct-15	CALEHI	5	102	0.0
oct-15	CARRHI	5	104	6.6
oct-15	CASSHI	5	102	3.3
oct-15	CEJEHI	5	102	0.1
oct-15	CESPHI	5	103	2.2
oct-15	CHI1	6	104	0.3
oct-15	CIPOHI	5	103	3.1
oct-15	COROHI	5	104	2.0
oct-15	CVIEHI	5	104	1.7
oct-15	DIADEO	4	108	2.0
oct-15	DSUD	1	101	0.0
oct-15	DSUD	1	101	0.0
oct-15	ESCAHI	5	107	8.8
oct-15	ETIGHI	5	104	3.4
oct-15	FSIMHI	5	102	0.8
oct-15	HON1FV	6	104	0.3
oct-15	HON2FV	6	104	0.4
oct-15	HON3FV	6	104	0.0
oct-15	ISBA	3	107	3.3
oct-15	LDCU	1	104	0.0
oct-15	LDCU	1	104	0.0
oct-15	LDCUHI	5	104	0.6
oct-15	LMADHI	5	107	8.3
oct-15	LMO2HI	5	102	1.4
oct-15	LOM4EO	4	108	14.6
oct-15	LQUIHI	5	107	0.9
oct-15	LUJAHI	5	104	0.5
oct-15	LVINHI	5	102	3.5
oct-15	NECOEO	4	101	0.0
oct-15	NIDE	3	101	0.0
oct-15	NIH4HI	5	104	5.8
oct-15	NPUE	1	101	0.0
oct-15	NPUE	1	101	0.0
oct-15	PMORHI	5	102	2.2
oct-15	PNUE	1	101	0.0
oct-15	PNUE	1	101	0.0
oct-15	PROV	3	107	1.9
oct-15	PUPI	3	106	3.7
oct-15	PVIEHI	5	107	2.3
oct-15	QULLHI	5	104	9.8
oct-15	RAW1EO	4	108	14.6
oct-15	RAW2EO	4	108	9.0
oct-15	REOLHI	5	102	2.4
oct-15	RHONHI	5	107	12.4
oct-15	ROMEHI	5	103	3.7
oct-15	RREYHI	5	107	1.3
oct-15	SALOHI	5	104	0.1
oct-15	SANDHI	5	103	2.5
oct-15	SARC	1	104	0.0
oct-15	SARC	1	104	0.0
oct-15	SARC	1	104	0.0
oct-15	SEMIHI	5	105	0.0
oct-15	SGUIHI	5	104	0.0
oct-15	SJUAFV	6	104	0.2
oct-15	SMAN	2	101	1.3
oct-15	SMARHI	5	104	2.2
oct-15	SMIG	2	101	5.5
oct-15	SNIC	1	105	0.0
oct-15	SROQHI	5	102	4.8
oct-15	TABA	3	107	15.6
oct-15	TIMB	1	105	0.0
oct-15	TORDEO	4	108	0.4
oct-15	TUNAHI	5	107	5.2
oct-15	ULLUHI	5	104	19.3
nov-15	AESP	1	105	0.0
nov-15	AESP	1	105	0.0
nov-15	AMEGHI	5	108	24.6
nov-15	ARAUEO	4	107	3.9
nov-15	ARAUEO	4	107	6.4
nov-15	CACVHI	5	104	0.0
nov-15	CADIHI	5	107	6.3
nov-15	CALEHI	5	102	0.0
nov-15	CARRHI	5	104	4.5
nov-15	CASSHI	5	102	6.1
nov-15	CEJEHI	5	102	0.0
nov-15	CESPHI	5	103	1.5
nov-15	CHI1	6	104	0.3
nov-15	CIPOHI	5	103	3.0
nov-15	COROHI	5	104	2.3
nov-15	CVIEHI	5	104	2.0
nov-15	DIADEO	4	108	2.1
nov-15	DSUD	1	101	0.0
nov-15	DSUD	1	101	0.0
nov-15	ESCAHI	5	107	11.2
nov-15	ETIGHI	5	104	3.8
nov-15	FSIMHI	5	102	3.9
nov-15	HON1FV	6	104	0.3
nov-15	HON2FV	6	104	0.5
nov-15	HON3FV	6	104	0.0
nov-15	ISBA	3	107	0.5
nov-15	LDCU	1	104	0.0
nov-15	LDCU	1	104	0.0
nov-15	LDCUHI	5	104	0.6
nov-15	LMADHI	5	107	8.2
nov-15	LMO2HI	5	102	1.3
nov-15	LOM4EO	4	108	13.0
nov-15	LQUIHI	5	107	1.1
nov-15	LUJAHI	5	104	0.3
nov-15	LVINHI	5	102	1.8
nov-15	NECOEO	4	101	0.0
nov-15	NIDE	3	101	0.0
nov-15	NIH4HI	5	104	13.0
nov-15	NPUE	1	101	0.0
nov-15	NPUE	1	101	0.0
nov-15	PMORHI	5	102	3.6
nov-15	PNUE	1	101	0.0
nov-15	PNUE	1	101	0.0
nov-15	PROV	3	107	0.0
nov-15	PUPI	3	106	4.7
nov-15	PVIEHI	5	107	5.6
nov-15	QULLHI	5	104	9.7
nov-15	RAW1EO	4	108	12.5
nov-15	RAW2EO	4	108	7.9
nov-15	REOLHI	5	102	9.1
nov-15	RHONHI	5	107	12.0
nov-15	ROMEHI	5	103	3.7
nov-15	RREYHI	5	107	1.3
nov-15	SALOHI	5	104	0.0
nov-15	SANDHI	5	103	2.3
nov-15	SARC	1	104	0.0
nov-15	SARC	1	104	0.0
nov-15	SARC	1	104	0.0
nov-15	SEMIHI	5	105	0.0
nov-15	SGUIHI	5	104	0.0
nov-15	SJUAFV	6	104	0.2
nov-15	SMAN	2	101	1.9
nov-15	SMARHI	5	104	1.7
nov-15	SMIG	2	101	5.1
nov-15	SNIC	1	105	0.0
nov-15	SROQHI	5	102	8.5
nov-15	TABA	3	107	10.8
nov-15	TIMB	1	105	0.0
nov-15	TORDEO	4	108	0.4
nov-15	TUNAHI	5	107	4.6
nov-15	ULLUHI	5	104	23.9
dic-15	AESP	1	105	0.0
dic-15	AESP	1	105	0.0
dic-15	AMEGHI	5	108	25.2
dic-15	ARAUEO	4	107	3.6
dic-15	ARAUEO	4	107	6.2
dic-15	CACVHI	5	104	0.0
dic-15	CADIHI	5	107	2.3
dic-15	CALEHI	5	102	0.0
dic-15	CARRHI	5	104	10.3
dic-15	CASSHI	5	102	7.4
dic-15	CEJEHI	5	102	0.0
dic-15	CESPHI	5	103	2.2
dic-15	CHI1	6	104	0.3
dic-15	CIPOHI	5	103	3.1
dic-15	COROHI	5	104	3.2
dic-15	CVIEHI	5	104	2.4
dic-15	DIADEO	4	108	2.8
dic-15	DSUD	1	101	0.0
dic-15	DSUD	1	101	0.0
dic-15	ESCAHI	5	107	9.4
dic-15	ETIGHI	5	104	4.5
dic-15	FSIMHI	5	102	4.8
dic-15	HON1FV	6	104	0.4
dic-15	HON2FV	6	104	0.5
dic-15	HON3FV	6	104	0.0
dic-15	ISBA	3	107	0.0
dic-15	LDCU	1	104	0.0
dic-15	LDCU	1	104	0.0
dic-15	LDCUHI	5	104	0.6
dic-15	LMADHI	5	107	10.1
dic-15	LMO2HI	5	102	2.6
dic-15	LOM4EO	4	108	16.4
dic-15	LQUIHI	5	107	0.9
dic-15	LUJAHI	5	104	0.5
dic-15	LVINHI	5	102	3.7
dic-15	NECOEO	4	101	0.0
dic-15	NIDE	3	101	0.1
dic-15	NIH4HI	5	104	13.9
dic-15	NPUE	1	101	0.0
dic-15	NPUE	1	101	0.0
dic-15	PMORHI	5	102	4.3
dic-15	PNUE	1	101	0.0
dic-15	PNUE	1	101	0.0
dic-15	PROV	3	107	0.0
dic-15	PUPI	3	106	4.9
dic-15	PVIEHI	5	107	7.2
dic-15	QULLHI	5	104	11.6
dic-15	RAW1EO	4	108	16.4
dic-15	RAW2EO	4	108	10.0
dic-15	REOLHI	5	102	12.8
dic-15	RHONHI	5	107	11.5
dic-15	ROMEHI	5	103	3.4
dic-15	RREYHI	5	107	1.2
dic-15	SALOHI	5	104	0.0
dic-15	SANDHI	5	103	2.7
dic-15	SARC	1	104	0.0
dic-15	SARC	1	104	0.0
dic-15	SARC	1	104	0.0
dic-15	SEMIHI	5	105	0.0
dic-15	SGUIHI	5	104	0.0
dic-15	SJUAFV	6	104	0.2
dic-15	SMAN	2	101	2.0
dic-15	SMARHI	5	104	2.1
dic-15	SMIG	2	101	4.6
dic-15	SNIC	1	105	0.0
dic-15	SROQHI	5	102	7.9
dic-15	TABA	3	107	6.8
dic-15	TIMB	1	105	0.0
dic-15	TORDEO	4	108	0.4
dic-15	TUNAHI	5	107	3.7
dic-15	ULLUHI	5	104	24.1
ene-16	AESP	1	105	0.0
ene-16	AESP	1	105	0.0
ene-16	AMEGHI	5	108	19.7
ene-16	ARAUEO	4	107	3.2
ene-16	ARAUEO	4	107	5.5
ene-16	CACVHI	5	104	0.0
ene-16	CADIHI	5	107	3.1
ene-16	CALEHI	5	102	0.0
ene-16	CARRHI	5	104	11.1
ene-16	CASSHI	5	102	3.7
ene-16	CEJEHI	5	102	0.0
ene-16	CESPHI	5	103	2.3
ene-16	CHI1	6	104	0.3
ene-16	CIPOHI	5	103	0.5
ene-16	COROHI	5	104	3.1
ene-16	CVIEHI	5	104	2.0
ene-16	DIADEO	4	108	1.6
ene-16	DSUD	1	101	0.0
ene-16	DSUD	1	101	0.0
ene-16	ESCAHI	5	107	10.9
ene-16	ETIGHI	5	104	5.7
ene-16	FSIMHI	5	102	5.6
ene-16	HON1FV	6	104	0.3
ene-16	HON2FV	6	104	0.5
ene-16	HON3FV	6	104	0.0
ene-16	ISBA	3	107	0.0
ene-16	LDCU	1	104	0.0
ene-16	LDCU	1	104	0.0
ene-16	LDCUHI	5	104	0.6
ene-16	LMADHI	5	107	5.3
ene-16	LMO2HI	5	102	1.9
ene-16	LOM4EO	4	108	15.3
ene-16	LQUIHI	5	107	0.8
ene-16	LUJAHI	5	104	0.3
ene-16	LVINHI	5	102	3.5
ene-16	NECOEO	4	101	0.0
ene-16	NIDE	3	101	0.2
ene-16	NIH4HI	5	104	9.5
ene-16	NPUE	1	101	0.0
ene-16	NPUE	1	101	0.0
ene-16	PMORHI	5	102	4.0
ene-16	PNUE	1	101	0.0
ene-16	PNUE	1	101	0.0
ene-16	PROV	3	107	0.0
ene-16	PUPI	3	106	4.6
ene-16	PVIEHI	5	107	8.0
ene-16	QULLHI	5	104	13.5
ene-16	RAW1EO	4	108	14.3
ene-16	RAW2EO	4	108	8.7
ene-16	REOLHI	5	102	14.8
ene-16	RHONHI	5	107	12.0
ene-16	ROMEHI	5	103	1.8
ene-16	RREYHI	5	107	1.4
ene-16	SALOHI	5	104	0.0
ene-16	SANDHI	5	103	3.2
ene-16	SARC	1	104	0.0
ene-16	SARC	1	104	0.0
ene-16	SARC	1	104	0.0
ene-16	SEMIHI	5	105	0.0
ene-16	SGUIHI	5	104	0.0
ene-16	SJUAFV	6	104	0.2
ene-16	SMAN	2	101	1.8
ene-16	SMARHI	5	104	1.4
ene-16	SMIG	2	101	5.3
ene-16	SNIC	1	105	0.0
ene-16	SROQHI	5	102	8.6
ene-16	TABA	3	107	16.2
ene-16	TIMB	1	105	0.0
ene-16	TORDEO	4	108	0.4
ene-16	TUNAHI	5	107	4.8
ene-16	ULLUHI	5	104	28.5
feb-16	AESP	1	105	0.0
feb-16	AESP	1	105	0.0
feb-16	AMEGHI	5	108	17.5
feb-16	ARAUEO	4	107	3.2
feb-16	ARAUEO	4	107	5.1
feb-16	CACVHI	5	104	0.0
feb-16	CADIHI	5	107	6.6
feb-16	CALEHI	5	102	0.0
feb-16	CARRHI	5	104	10.4
feb-16	CASSHI	5	102	1.9
feb-16	CEJEHI	5	102	0.1
feb-16	CESPHI	5	103	2.0
feb-16	CHI1	6	104	0.3
feb-16	CIPOHI	5	103	2.5
feb-16	COROHI	5	104	3.6
feb-16	CVIEHI	5	104	2.1
feb-16	DIADEO	4	108	2.1
